
12/8/2023 11:00:36 AM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/8/2023 1:42:05 PM |   ST2 |     1 |         -1 |   12/8/2023 1:42:00 PM |        36122 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/8/2023 1:42:10 PM |   ST2 |     1 |         -1 |   12/8/2023 1:42:00 PM |        36122 |            0 |            0 |            0 |      2 |      0 |                0 | <ST2> Request to Open Sent
12/8/2023 1:42:15 PM |   ST2 |     1 |        395 |   12/8/2023 1:42:00 PM |        36122 |            0 |        36062 |        36372 |      2 |      2 |            36122 | <ST2>Order filled completely
12/8/2023 2:30:10 PM |   ST2 |     1 |        395 |   12/8/2023 1:42:00 PM |        36122 |        36046 |        36062 |        36372 |      2 |      2 |                0 | <ST2> Request to Close Sent
12/8/2023 2:30:16 PM |   ST2 |     1 |        396 |   12/8/2023 1:42:00 PM |        36122 |        36046 |        36062 |        36372 |      2 |      2 |                0 | <ST2>Order 396 CLOSE POSITION - SL0
12/8/2023 2:30:20 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/8/2023 6:20:00 PM |   ST2 |     2 |         -1 |   12/8/2023 6:20:00 PM |        36172 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/8/2023 6:20:05 PM |   ST2 |     2 |         -1 |   12/8/2023 6:20:00 PM |        36172 |            0 |            0 |            0 |      2 |      0 |                0 | <ST2> Request to Open Sent
12/8/2023 6:21:49 PM |   ST2 |     2 |         -1 |   12/8/2023 6:20:00 PM |        36172 |            0 |            0 |            0 |      2 |      0 |                0 | <ST2> Request to Open Sent
12/8/2023 6:21:54 PM |   ST2 |     2 |        397 |   12/8/2023 6:20:00 PM |        36172 |            0 |        36116 |        36426 |      2 |      2 |            36176 | <ST2>Order filled completely
